cmrd@DESKTOP-EF5QNHV:~$ dieharder -a -g 201 -f sanity.bin
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|                      sanity.bin|  1.73e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  32|   1000000|     100|0.00023261|   WEAK
# The file file_input_raw was rewound 6123 times
     rgb_kstest_test|   0|     10000|    1000|0.98473100|  PASSED
# The file file_input_raw was rewound 6139 times
     dab_bytedistrib|   0|  51200000|       1|0.00000000|  FAILED
# The file file_input_raw was rewound 6140 times
             dab_dct| 256|     50000|       1|0.59805118|  PASSED
Preparing to run test 207.  ntuple = 0
# The file file_input_raw was rewound 6151 times
        dab_filltree|  32|  15000000|       1|0.03799599|  PASSED
        dab_filltree|  32|  15000000|       1|0.00000127|   WEAK
Preparing to run test 208.  ntuple = 0
# The file file_input_raw was rewound 6154 times
       dab_filltree2|   0|   5000000|       1|0.00000000|  FAILED
       dab_filltree2|   1|   5000000|       1|0.00000000|  FAILED
Preparing to run test 209.  ntuple = 0
# The file file_input_raw was rewound 6161 times
        dab_monobit2|  12|  65000000|       1|1.00000000|  FAILED



cmrd@DESKTOP-EF5QNHV:~$ dieharder -a -g 201 -f sanity-output.bin
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|               sanity-output.bin|  2.36e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.02996419|  PASSED
      diehard_operm5|   0|   1000000|     100|0.66790554|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.58175917|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.02144509|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.98867161|  PASSED
        diehard_opso|   0|   2097152|     100|0.85551934|  PASSED
        diehard_oqso|   0|   2097152|     100|0.04257893|  PASSED
         diehard_dna|   0|   2097152|     100|0.11329939|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.04484145|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.87831566|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.84067258|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.97780349|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.60826422|  PASSED
     diehard_squeeze|   0|    100000|     100|0.91174269|  PASSED
        diehard_sums|   0|       100|     100|0.32859422|  PASSED
        diehard_runs|   0|    100000|     100|0.72857138|  PASSED
        diehard_runs|   0|    100000|     100|0.09583961|  PASSED
# The file file_input_raw was rewound 1 times
       diehard_craps|   0|    200000|     100|0.67102585|  PASSED
       diehard_craps|   0|    200000|     100|0.88816908|  PASSED
# The file file_input_raw was rewound 2 times
 marsaglia_tsang_gcd|   0|  10000000|     100|0.51210705|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.53365375|  PASSED
# The file file_input_raw was rewound 2 times
         sts_monobit|   1|    100000|     100|0.44657407|  PASSED
# The file file_input_raw was rewound 2 times
            sts_runs|   2|    100000|     100|0.46815744|  PASSED
# The file file_input_raw was rewound 2 times
          sts_serial|   1|    100000|     100|0.37991904|  PASSED
          sts_serial|   2|    100000|     100|0.72515245|  PASSED
          sts_serial|   3|    100000|     100|0.87163323|  PASSED
          sts_serial|   3|    100000|     100|0.60844754|  PASSED
          sts_serial|   4|    100000|     100|0.41380158|  PASSED
          sts_serial|   4|    100000|     100|0.61083482|  PASSED
          sts_serial|   5|    100000|     100|0.13848324|  PASSED
          sts_serial|   5|    100000|     100|0.01139975|  PASSED
          sts_serial|   6|    100000|     100|0.15820865|  PASSED
          sts_serial|   6|    100000|     100|0.17342769|  PASSED
          sts_serial|   7|    100000|     100|0.56648714|  PASSED
          sts_serial|   7|    100000|     100|0.64938478|  PASSED
          sts_serial|   8|    100000|     100|0.76281340|  PASSED
          sts_serial|   8|    100000|     100|0.95786827|  PASSED
          sts_serial|   9|    100000|     100|0.67822271|  PASSED
          sts_serial|   9|    100000|     100|0.71318707|  PASSED
          sts_serial|  10|    100000|     100|0.74003789|  PASSED
          sts_serial|  10|    100000|     100|0.87064597|  PASSED
          sts_serial|  11|    100000|     100|0.58170868|  PASSED
          sts_serial|  11|    100000|     100|0.63893331|  PASSED
          sts_serial|  12|    100000|     100|0.73025331|  PASSED
          sts_serial|  12|    100000|     100|0.70275424|  PASSED
          sts_serial|  13|    100000|     100|0.89136334|  PASSED
          sts_serial|  13|    100000|     100|0.93631439|  PASSED
          sts_serial|  14|    100000|     100|0.78749712|  PASSED
          sts_serial|  14|    100000|     100|0.54371232|  PASSED
          sts_serial|  15|    100000|     100|0.80505663|  PASSED
          sts_serial|  15|    100000|     100|0.63325422|  PASSED
          sts_serial|  16|    100000|     100|0.90830641|  PASSED
          sts_serial|  16|    100000|     100|0.38751208|  PASSED
# The file file_input_raw was rewound 2 times
         rgb_bitdist|   1|    100000|     100|0.35829371|  PASSED
# The file file_input_raw was rewound 2 times
         rgb_bitdist|   2|    100000|     100|0.95015057|  PASSED
# The file file_input_raw was rewound 2 times
         rgb_bitdist|   3|    100000|     100|0.01357441|  PASSED
# The file file_input_raw was rewound 2 times
         rgb_bitdist|   4|    100000|     100|0.99795693|   WEAK
# The file file_input_raw was rewound 2 times
         rgb_bitdist|   5|    100000|     100|0.63411559|  PASSED
# The file file_input_raw was rewound 3 times
         rgb_bitdist|   6|    100000|     100|0.27146999|  PASSED
# The file file_input_raw was rewound 3 times
         rgb_bitdist|   7|    100000|     100|0.79716651|  PASSED
# The file file_input_raw was rewound 3 times
         rgb_bitdist|   8|    100000|     100|0.55014836|  PASSED
# The file file_input_raw was rewound 3 times
         rgb_bitdist|   9|    100000|     100|0.33477000|  PASSED
# The file file_input_raw was rewound 3 times
         rgb_bitdist|  10|    100000|     100|0.55554979|  PASSED
# The file file_input_raw was rewound 3 times
         rgb_bitdist|  11|    100000|     100|0.82281418|  PASSED
# The file file_input_raw was rewound 3 times
         rgb_bitdist|  12|    100000|     100|0.83326507|  PASSED
# The file file_input_raw was rewound 4 times
rgb_minimum_distance|   2|     10000|    1000|0.21545090|  PASSED
# The file file_input_raw was rewound 4 times
rgb_minimum_distance|   3|     10000|    1000|0.05464149|  PASSED
# The file file_input_raw was rewound 4 times
rgb_minimum_distance|   4|     10000|    1000|0.96514376|  PASSED
# The file file_input_raw was rewound 4 times
rgb_minimum_distance|   5|     10000|    1000|0.89365820|  PASSED
# The file file_input_raw was rewound 4 times
    rgb_permutations|   2|    100000|     100|0.34524120|  PASSED
# The file file_input_raw was rewound 4 times
    rgb_permutations|   3|    100000|     100|0.85832473|  PASSED
# The file file_input_raw was rewound 4 times
    rgb_permutations|   4|    100000|     100|0.95890505|  PASSED
# The file file_input_raw was rewound 4 times
    rgb_permutations|   5|    100000|     100|0.92263376|  PASSED
# The file file_input_raw was rewound 4 times
      rgb_lagged_sum|   0|   1000000|     100|0.28620979|  PASSED
# The file file_input_raw was rewound 4 times
      rgb_lagged_sum|   1|   1000000|     100|0.46889949|  PASSED
# The file file_input_raw was rewound 4 times
      rgb_lagged_sum|   2|   1000000|     100|0.79053848|  PASSED
# The file file_input_raw was rewound 5 times
      rgb_lagged_sum|   3|   1000000|     100|0.48905210|  PASSED
# The file file_input_raw was rewound 5 times
      rgb_lagged_sum|   4|   1000000|     100|0.69014806|  PASSED
# The file file_input_raw was rewound 5 times
      rgb_lagged_sum|   5|   1000000|     100|0.00512370|  PASSED
# The file file_input_raw was rewound 6 times
      rgb_lagged_sum|   6|   1000000|     100|0.44274099|  PASSED
# The file file_input_raw was rewound 7 times
      rgb_lagged_sum|   7|   1000000|     100|0.52433221|  PASSED
# The file file_input_raw was rewound 7 times
      rgb_lagged_sum|   8|   1000000|     100|0.01634009|  PASSED
# The file file_input_raw was rewound 8 times
      rgb_lagged_sum|   9|   1000000|     100|0.93341766|  PASSED
# The file file_input_raw was rewound 9 times
      rgb_lagged_sum|  10|   1000000|     100|0.38589673|  PASSED
# The file file_input_raw was rewound 10 times
      rgb_lagged_sum|  11|   1000000|     100|0.21041319|  PASSED
# The file file_input_raw was rewound 11 times
      rgb_lagged_sum|  12|   1000000|     100|0.86500059|  PASSED
# The file file_input_raw was rewound 12 times
      rgb_lagged_sum|  13|   1000000|     100|0.28643511|  PASSED
# The file file_input_raw was rewound 14 times
      rgb_lagged_sum|  14|   1000000|     100|0.07021681|  PASSED
# The file file_input_raw was rewound 15 times
      rgb_lagged_sum|  15|   1000000|     100|0.60751140|  PASSED
# The file file_input_raw was rewound 16 times
      rgb_lagged_sum|  16|   1000000|     100|0.32657148|  PASSED
# The file file_input_raw was rewound 18 times
      rgb_lagged_sum|  17|   1000000|     100|0.62387179|  PASSED
# The file file_input_raw was rewound 19 times
      rgb_lagged_sum|  18|   1000000|     100|0.66518963|  PASSED
# The file file_input_raw was rewound 21 times
      rgb_lagged_sum|  19|   1000000|     100|0.14414653|  PASSED
# The file file_input_raw was rewound 23 times
      rgb_lagged_sum|  20|   1000000|     100|0.48853549|  PASSED
# The file file_input_raw was rewound 25 times
      rgb_lagged_sum|  21|   1000000|     100|0.93508164|  PASSED
# The file file_input_raw was rewound 26 times
      rgb_lagged_sum|  22|   1000000|     100|0.21706600|  PASSED
# The file file_input_raw was rewound 28 times
      rgb_lagged_sum|  23|   1000000|     100|0.57730738|  PASSED
# The file file_input_raw was rewound 30 times
      rgb_lagged_sum|  24|   1000000|     100|0.54920331|  PASSED
# The file file_input_raw was rewound 33 times
      rgb_lagged_sum|  25|   1000000|     100|0.07234116|  PASSED
# The file file_input_raw was rewound 35 times
      rgb_lagged_sum|  26|   1000000|     100|0.98711649|  PASSED
# The file file_input_raw was rewound 37 times
      rgb_lagged_sum|  27|   1000000|     100|0.04027562|  PASSED
# The file file_input_raw was rewound 40 times
      rgb_lagged_sum|  28|   1000000|     100|0.91416711|  PASSED
# The file file_input_raw was rewound 42 times
      rgb_lagged_sum|  29|   1000000|     100|0.77915520|  PASSED
# The file file_input_raw was rewound 45 times
      rgb_lagged_sum|  30|   1000000|     100|0.96526763|  PASSED
# The file file_input_raw was rewound 47 times
      rgb_lagged_sum|  31|   1000000|     100|0.22182299|  PASSED
# The file file_input_raw was rewound 50 times
      rgb_lagged_sum|  32|   1000000|     100|0.99608094|   WEAK
# The file file_input_raw was rewound 50 times
     rgb_kstest_test|   0|     10000|    1000|0.49556125|  PASSED
# The file file_input_raw was rewound 50 times
     dab_bytedistrib|   0|  51200000|       1|0.40849011|  PASSED
# The file file_input_raw was rewound 50 times
             dab_dct| 256|     50000|       1|0.16628135|  PASSED
Preparing to run test 207.  ntuple = 0
# The file file_input_raw was rewound 50 times
        dab_filltree|  32|  15000000|       1|0.68269343|  PASSED
        dab_filltree|  32|  15000000|       1|0.22808669|  PASSED
Preparing to run test 208.  ntuple = 0
# The file file_input_raw was rewound 50 times
       dab_filltree2|   0|   5000000|       1|0.93611684|  PASSED
       dab_filltree2|   1|   5000000|       1|0.22269236|  PASSED
Preparing to run test 209.  ntuple = 0
# The file file_input_raw was rewound 50 times
        dab_monobit2|  12|  65000000|       1|0.97489056|  PASSED
cmrd@DESKTOP-EF5QNHV:~$
